,000300.SH,,,000905.SH,,,000016.SH,,,000852.SH,,
,CSI 300 dividend yield,CSI 300,CSI 300 dividend,CSI 500 dividend yield,CSI 500,CSI 500 dividend,SSE 50 dividend yield,SSE 50,SSE 50 dividend,CSI 1000 dividend yield,CSI 1000,CSI 1000 dividend
2021/5/13,1.69 ,4992.97 ,84.31 ,1.39 ,6439.03 ,89.69 ,2.40 ,3413.89 ,81.95 ,1.00 ,6375.01 ,63.97 
2021/5/14,1.65 ,5110.59 ,84.48 ,1.38 ,6525.80 ,90.04 ,2.34 ,3503.04 ,82.14 ,0.99 ,6462.48 ,64.22 
2021/5/17,1.63 ,5184.99 ,84.67 ,1.37 ,6578.14 ,90.09 ,2.33 ,3539.91 ,82.48 ,1.00 ,6457.28 ,64.31 
2021/5/18,1.63 ,5187.60 ,84.57 ,1.36 ,6599.60 ,90.00 ,2.33 ,3537.70 ,82.27 ,0.99 ,6486.82 ,64.47 
2021/5/19,1.64 ,5172.27 ,84.66 ,1.37 ,6584.39 ,90.11 ,2.34 ,3511.47 ,82.30 ,1.00 ,6488.95 ,64.85 
2021/5/20,1.63 ,5186.41 ,84.77 ,1.37 ,6548.71 ,89.74 ,2.34 ,3522.45 ,82.39 ,1.00 ,6482.84 ,65.15 
2021/5/21,1.65 ,5134.15 ,84.77 ,1.37 ,6527.86 ,89.56 ,2.36 ,3481.86 ,82.28 ,1.01 ,6480.37 ,65.15 
2021/5/24,1.65 ,5155.59 ,84.89 ,1.37 ,6544.12 ,89.51 ,2.35 ,3497.75 ,82.37 ,1.01 ,6537.86 ,65.72 
2021/5/25,1.61 ,5318.48 ,85.45 ,1.37 ,6619.67 ,90.42 ,2.27 ,3641.29 ,82.82 ,1.00 ,6615.71 ,66.17 
2021/5/26,1.61 ,5320.59 ,85.40 ,1.37 ,6628.21 ,90.78 ,2.27 ,3657.19 ,82.86 ,1.00 ,6644.75 ,66.34 
2021/5/27,1.60 ,5338.23 ,85.48 ,1.36 ,6685.41 ,91.02 ,2.26 ,3664.94 ,82.87 ,1.00 ,6705.05 ,66.90 
2021/5/28,1.62 ,5321.09 ,86.26 ,1.37 ,6668.17 ,91.21 ,2.26 ,3659.30 ,82.85 ,1.00 ,6694.35 ,67.15 
2021/5/31,1.62 ,5331.57 ,86.47 ,1.36 ,6728.99 ,91.29 ,2.27 ,3650.22 ,83.01 ,0.99 ,6814.36 ,67.26 
2021/6/1,1.62 ,5341.68 ,86.59 ,1.36 ,6739.76 ,91.33 ,2.28 ,3650.90 ,83.08 ,0.99 ,6854.73 ,67.96 
2021/6/2,1.64 ,5289.97 ,86.75 ,1.37 ,6681.43 ,91.44 ,2.29 ,3622.40 ,82.88 ,1.01 ,6759.46 ,68.27 
2021/6/3,1.65 ,5255.29 ,86.68 ,1.38 ,6667.73 ,91.78 ,2.30 ,3591.16 ,82.70 ,1.02 ,6754.07 ,68.59 
2021/6/4,1.64 ,5282.28 ,86.79 ,1.38 ,6693.06 ,92.25 ,2.29 ,3612.70 ,82.74 ,1.02 ,6785.80 ,69.18 
2021/6/7,1.64 ,5277.63 ,86.76 ,1.37 ,6721.50 ,92.25 ,2.29 ,3601.11 ,82.53 ,1.00 ,6861.85 ,68.86 
2021/6/8,1.66 ,5232.12 ,86.97 ,1.39 ,6684.56 ,92.65 ,2.32 ,3580.28 ,82.89 ,1.01 ,6809.86 ,68.93 
2021/6/9,1.67 ,5236.45 ,87.52 ,1.39 ,6692.90 ,92.76 ,2.35 ,3587.53 ,84.20 ,1.02 ,6823.41 ,69.30 
2021/6/10,1.67 ,5271.47 ,87.90 ,1.38 ,6765.64 ,93.51 ,2.34 ,3607.68 ,84.47 ,1.01 ,6898.21 ,69.70 
2021/6/11,1.68 ,5224.70 ,87.95 ,1.39 ,6725.92 ,93.43 ,2.36 ,3576.78 ,84.35 ,1.02 ,6852.97 ,70.13 
2021/6/15,1.63 ,5166.56 ,84.40 ,1.53 ,6663.66 ,102.25 ,2.31 ,3528.67 ,81.46 ,0.98 ,6815.12 ,66.78 
2021/6/16,1.66 ,5080.49 ,84.13 ,1.55 ,6566.29 ,101.72 ,2.33 ,3486.29 ,81.07 ,1.01 ,6673.24 ,67.20 
2021/6/17,1.66 ,5101.89 ,84.48 ,1.54 ,6616.17 ,101.72 ,2.34 ,3481.60 ,81.51 ,0.99 ,6787.67 ,67.23 
2021/6/18,1.65 ,5102.47 ,83.98 ,1.53 ,6657.76 ,101.74 ,2.32 ,3454.59 ,80.31 ,0.98 ,6863.72 ,67.48 
2021/6/21,1.65 ,5090.39 ,84.22 ,1.52 ,6707.18 ,101.90 ,2.35 ,3431.25 ,80.78 ,0.97 ,6968.30 ,67.52 
2021/6/22,1.64 ,5122.16 ,84.21 ,1.51 ,6739.79 ,101.95 ,2.28 ,3464.71 ,79.08 ,0.97 ,7000.25 ,67.55 
2021/6/23,1.64 ,5147.39 ,84.60 ,1.50 ,6789.95 ,101.85 ,2.29 ,3471.34 ,79.62 ,0.96 ,7046.17 ,67.72 
2021/6/24,1.64 ,5155.97 ,84.74 ,1.51 ,6754.87 ,101.98 ,2.29 ,3483.91 ,79.62 ,0.97 ,6974.64 ,67.76 
2021/6/25,1.62 ,5239.97 ,84.80 ,1.50 ,6813.41 ,102.39 ,2.25 ,3535.02 ,79.67 ,0.96 ,7000.43 ,67.51 
2021/6/28,1.62 ,5251.76 ,84.98 ,1.51 ,6828.52 ,103.28 ,2.27 ,3520.74 ,79.83 ,0.96 ,7063.47 ,67.78 
2021/6/29,1.64 ,5190.54 ,85.07 ,1.52 ,6765.42 ,102.95 ,2.30 ,3482.73 ,80.05 ,0.97 ,7004.30 ,67.82 
2021/6/30,1.63 ,5224.04 ,85.37 ,1.52 ,6808.18 ,103.40 ,2.29 ,3498.65 ,80.13 ,0.96 ,7083.70 ,67.90 
2021/7/1,1.63 ,5229.66 ,85.42 ,1.56 ,6716.67 ,104.89 ,2.27 ,3535.25 ,80.39 ,0.97 ,6969.53 ,67.87 
2021/7/2,1.67 ,5081.12 ,85.04 ,1.58 ,6658.05 ,105.05 ,2.34 ,3408.24 ,79.92 ,0.98 ,6908.93 ,67.96 
2021/7/5,1.70 ,5085.79 ,86.54 ,1.57 ,6711.01 ,105.24 ,2.40 ,3404.79 ,81.76 ,0.97 ,7006.70 ,68.28 
2021/7/6,1.71 ,5083.10 ,86.71 ,1.57 ,6709.50 ,105.35 ,2.41 ,3405.28 ,82.08 ,0.98 ,6979.06 ,68.26 
2021/7/7,1.69 ,5140.49 ,87.07 ,1.56 ,6764.13 ,105.64 ,2.41 ,3424.39 ,82.45 ,0.96 ,7089.66 ,68.34 
2021/7/8,1.72 ,5088.26 ,87.46 ,1.56 ,6748.65 ,105.45 ,2.45 ,3373.26 ,82.56 ,0.96 ,7099.41 ,68.31 
2021/7/9,1.73 ,5069.44 ,87.50 ,1.56 ,6804.54 ,105.88 ,2.45 ,3361.59 ,82.29 ,0.98 ,7142.90 ,70.11 
2021/7/12,1.71 ,5132.71 ,87.91 ,1.53 ,6904.38 ,105.60 ,2.44 ,3384.51 ,82.73 ,0.97 ,7284.23 ,70.54 
2021/7/13,1.70 ,5142.10 ,87.37 ,1.51 ,6961.85 ,105.12 ,2.42 ,3391.74 ,82.02 ,0.96 ,7331.73 ,70.41 
2021/7/14,1.72 ,5083.08 ,87.53 ,1.53 ,6898.75 ,105.40 ,2.45 ,3339.38 ,81.93 ,0.97 ,7243.82 ,70.40 
2021/7/15,1.70 ,5151.46 ,87.74 ,1.52 ,6932.41 ,105.08 ,2.41 ,3411.29 ,82.33 ,0.97 ,7241.62 ,70.40 
2021/7/16,1.72 ,5094.77 ,87.58 ,1.53 ,6925.12 ,106.05 ,2.44 ,3369.90 ,82.11 ,0.98 ,7228.36 ,70.76 
2021/7/19,1.72 ,5113.49 ,87.78 ,1.54 ,6889.34 ,105.95 ,2.43 ,3385.37 ,82.29 ,0.98 ,7205.27 ,70.70 
2021/7/20,1.72 ,5108.99 ,87.98 ,1.54 ,6901.13 ,106.08 ,2.44 ,3378.63 ,82.53 ,0.98 ,7253.28 ,70.88 
2021/7/21,1.71 ,5144.04 ,87.89 ,1.52 ,6984.54 ,106.25 ,2.44 ,3388.52 ,82.70 ,0.96 ,7398.81 ,71.05 
2021/7/22,1.71 ,5151.75 ,88.14 ,1.51 ,7026.55 ,106.42 ,2.43 ,3392.72 ,82.51 ,0.96 ,7446.48 ,71.27 
2021/7/23,1.72 ,5089.23 ,87.59 ,1.53 ,6985.75 ,106.67 ,2.44 ,3357.45 ,81.77 ,0.97 ,7379.79 ,71.36 
2021/7/26,1.77 ,4925.30 ,87.11 ,1.54 ,6868.21 ,106.03 ,2.52 ,3228.37 ,81.44 ,0.98 ,7286.15 ,71.43 
2021/7/27,1.82 ,4751.31 ,86.67 ,1.57 ,6719.26 ,105.81 ,2.59 ,3126.38 ,80.94 ,1.01 ,7093.87 ,71.44 
2021/7/28,1.82 ,4760.48 ,86.78 ,1.60 ,6621.98 ,105.76 ,2.58 ,3154.64 ,81.26 ,1.03 ,6945.51 ,71.31 
2021/7/29,1.80 ,4850.27 ,87.22 ,1.57 ,6758.89 ,106.11 ,2.57 ,3182.80 ,81.66 ,0.99 ,7207.48 ,71.43 
2021/7/30,1.81 ,4811.17 ,87.15 ,1.57 ,6767.32 ,105.94 ,2.60 ,3132.82 ,81.43 ,0.98 ,7262.38 ,71.49 
2021/8/2,1.77 ,4933.74 ,87.31 ,1.55 ,6872.00 ,106.32 ,2.55 ,3211.14 ,81.83 ,0.97 ,7402.35 ,71.48 
2021/8/3,1.77 ,4934.46 ,87.48 ,1.56 ,6816.01 ,106.20 ,2.54 ,3223.83 ,82.00 ,0.98 ,7308.96 ,71.43 
2021/8/4,1.76 ,4978.85 ,87.67 ,1.53 ,6931.34 ,106.36 ,2.54 ,3233.10 ,82.24 ,0.96 ,7478.21 ,71.54 
2021/8/5,1.77 ,4948.67 ,87.63 ,1.54 ,6911.83 ,106.48 ,2.55 ,3227.36 ,82.35 ,0.96 ,7447.94 ,71.52 
2021/8/6,1.78 ,4921.56 ,87.54 ,1.55 ,6938.87 ,107.24 ,2.57 ,3195.70 ,82.16 ,0.96 ,7482.17 ,71.59 
2021/8/9,1.76 ,4985.56 ,87.60 ,1.53 ,6979.53 ,106.95 ,2.54 ,3235.21 ,82.16 ,0.95 ,7507.08 ,71.53 
2021/8/10,1.74 ,5043.15 ,87.55 ,1.52 ,7019.23 ,106.94 ,2.50 ,3288.65 ,82.11 ,0.95 ,7549.55 ,71.46 
2021/8/11,1.74 ,5015.34 ,87.40 ,1.51 ,7073.52 ,106.78 ,2.51 ,3262.58 ,81.97 ,0.94 ,7605.92 ,71.49 
2021/8/12,1.75 ,4973.35 ,87.24 ,1.51 ,7095.20 ,106.81 ,2.55 ,3226.11 ,82.14 ,0.94 ,7657.53 ,71.61 
2021/8/13,1.76 ,4945.98 ,87.05 ,1.51 ,7088.89 ,106.81 ,2.55 ,3217.84 ,81.90 ,0.94 ,7641.92 ,71.58 
2021/8/16,1.78 ,4941.07 ,88.12 ,1.51 ,7052.49 ,106.48 ,2.54 ,3222.62 ,81.76 ,0.94 ,7568.14 ,71.48 
2021/8/17,1.82 ,4837.40 ,87.87 ,1.55 ,6894.40 ,106.67 ,2.58 ,3149.88 ,81.41 ,0.97 ,7360.03 ,71.38 
2021/8/18,1.80 ,4894.24 ,87.85 ,1.54 ,6941.01 ,106.65 ,2.55 ,3190.55 ,81.22 ,0.96 ,7405.49 ,71.38 
2021/8/19,1.81 ,4862.14 ,87.95 ,1.54 ,6947.06 ,106.96 ,2.59 ,3144.37 ,81.31 ,0.96 ,7468.77 ,71.44 
2021/8/20,1.84 ,4769.27 ,87.70 ,1.54 ,6920.02 ,106.87 ,2.63 ,3072.75 ,80.81 ,0.96 ,7467.36 ,71.43 
2021/8/23,1.82 ,4835.88 ,87.87 ,1.52 ,7024.56 ,106.96 ,2.61 ,3099.89 ,81.02 ,0.93 ,7652.56 ,71.43 
2021/8/24,1.80 ,4888.39 ,87.99 ,1.51 ,7090.78 ,106.93 ,2.58 ,3147.77 ,81.25 ,0.93 ,7715.07 ,71.41 
2021/8/25,1.80 ,4898.16 ,87.96 ,1.49 ,7153.00 ,106.79 ,2.57 ,3159.80 ,81.31 ,0.92 ,7769.63 ,71.32 
2021/8/26,1.83 ,4801.61 ,87.73 ,1.50 ,7118.84 ,106.47 ,2.62 ,3088.83 ,80.90 ,0.93 ,7669.53 ,71.27 
2021/8/27,1.82 ,4827.04 ,87.75 ,1.48 ,7180.11 ,106.49 ,2.60 ,3123.05 ,81.10 ,0.93 ,7680.08 ,71.49 
2021/8/30,1.82 ,4813.27 ,87.75 ,1.47 ,7226.88 ,106.54 ,2.61 ,3112.70 ,81.10 ,0.92 ,7727.75 ,71.47 
2021/8/31,1.82 ,4805.61 ,87.38 ,1.47 ,7255.34 ,106.47 ,2.60 ,3097.06 ,80.63 ,0.93 ,7728.42 ,71.53 
2021/9/1,1.79 ,4869.46 ,87.32 ,1.48 ,7193.10 ,106.23 ,2.55 ,3165.04 ,80.67 ,0.94 ,7606.87 ,71.44 
2021/9/2,1.79 ,4869.41 ,87.24 ,1.45 ,7307.01 ,106.17 ,2.55 ,3167.10 ,80.66 ,0.93 ,7690.86 ,71.47 
2021/9/3,1.80 ,4843.06 ,87.07 ,1.46 ,7278.68 ,106.10 ,2.53 ,3175.88 ,80.47 ,0.94 ,7630.84 ,71.47 
2021/9/6,1.77 ,4933.73 ,87.28 ,1.44 ,7355.40 ,106.01 ,2.51 ,3211.20 ,80.60 ,0.92 ,7735.10 ,71.48 
2021/9/7,1.75 ,4992.83 ,87.31 ,1.41 ,7498.93 ,105.98 ,2.48 ,3248.05 ,80.59 ,0.91 ,7878.35 ,71.54 
2021/9/8,1.75 ,4972.13 ,87.12 ,1.40 ,7544.04 ,105.90 ,2.50 ,3213.26 ,80.22 ,0.91 ,7894.25 ,71.55 
2021/9/9,1.75 ,4970.01 ,87.18 ,1.39 ,7617.45 ,105.68 ,2.55 ,3204.28 ,81.84 ,0.91 ,7900.24 ,71.50 
2021/9/10,1.74 ,5013.52 ,87.42 ,1.39 ,7607.67 ,105.76 ,2.53 ,3252.32 ,82.25 ,0.90 ,7932.65 ,71.63 
2021/9/13,1.74 ,4991.66 ,87.06 ,1.38 ,7648.75 ,105.35 ,2.52 ,3242.04 ,81.73 ,0.90 ,7947.48 ,71.72 
2021/9/14,1.77 ,4917.16 ,87.04 ,1.39 ,7556.62 ,105.35 ,2.56 ,3188.26 ,81.61 ,0.91 ,7916.90 ,71.70 
2021/9/15,1.79 ,4867.32 ,86.89 ,1.39 ,7592.31 ,105.33 ,2.58 ,3146.63 ,81.24 ,0.90 ,7972.23 ,71.66 
2021/9/16,1.81 ,4807.70 ,86.81 ,1.41 ,7446.94 ,105.13 ,2.59 ,3128.59 ,81.12 ,0.92 ,7754.95 ,71.53 
2021/9/17,1.79 ,4855.94 ,87.10 ,1.43 ,7395.56 ,105.49 ,2.58 ,3161.92 ,81.61 ,0.93 ,7730.22 ,71.58 
2021/9/22,1.80 ,4821.77 ,86.88 ,1.41 ,7453.62 ,105.27 ,2.60 ,3122.34 ,81.12 ,0.92 ,7769.06 ,71.48 
2021/9/23,1.79 ,4853.20 ,86.97 ,1.41 ,7502.84 ,105.50 ,2.60 ,3127.82 ,81.18 ,0.92 ,7806.80 ,71.50 
2021/9/24,1.80 ,4849.43 ,87.15 ,1.43 ,7380.38 ,105.47 ,2.59 ,3145.11 ,81.55 ,0.93 ,7695.62 ,71.49 
2021/9/27,1.79 ,4877.37 ,87.30 ,1.47 ,7170.59 ,105.35 ,2.55 ,3199.97 ,81.69 ,0.96 ,7467.82 ,71.35 
2021/9/28,1.78 ,4883.83 ,87.07 ,1.45 ,7198.90 ,104.62 ,2.53 ,3211.15 ,81.33 ,0.95 ,7468.73 ,71.27 
2021/9/29,1.80 ,4833.93 ,87.14 ,1.50 ,7010.22 ,104.91 ,2.55 ,3199.23 ,81.62 ,0.99 ,7199.18 ,71.18 
2021/9/30,1.79 ,4866.38 ,87.29 ,1.48 ,7103.61 ,104.91 ,2.56 ,3196.99 ,81.79 ,0.96 ,7405.46 ,71.24 
2021/10/8,1.77 ,4929.94 ,87.28 ,1.48 ,7091.34 ,105.13 ,2.51 ,3256.26 ,81.77 ,0.96 ,7425.67 ,71.33 
2021/10/11,1.77 ,4936.19 ,87.29 ,1.49 ,7090.47 ,105.33 ,2.50 ,3276.41 ,81.79 ,0.96 ,7384.84 ,71.22 
2021/10/12,1.79 ,4883.84 ,87.23 ,1.51 ,6952.19 ,105.24 ,2.51 ,3259.38 ,81.85 ,0.99 ,7208.47 ,71.04 
2021/10/13,1.77 ,4940.11 ,87.61 ,1.51 ,6981.59 ,105.56 ,2.51 ,3292.76 ,82.52 ,0.98 ,7289.36 ,71.14 
2021/10/14,1.78 ,4913.61 ,87.51 ,1.51 ,7008.33 ,105.64 ,2.52 ,3270.69 ,82.44 ,0.97 ,7342.25 ,71.15 
2021/10/15,1.77 ,4932.11 ,87.49 ,1.50 ,7024.16 ,105.57 ,2.50 ,3294.83 ,82.31 ,0.97 ,7350.41 ,71.22 
2021/10/18,1.79 ,4874.78 ,87.33 ,1.49 ,7068.10 ,105.41 ,2.49 ,3229.63 ,80.30 ,0.96 ,7429.63 ,71.26 
2021/10/19,1.78 ,4922.72 ,87.45 ,1.48 ,7120.38 ,105.37 ,2.47 ,3256.67 ,80.36 ,0.95 ,7504.05 ,71.37 
2021/10/20,1.78 ,4910.18 ,87.51 ,1.48 ,7118.80 ,105.42 ,2.48 ,3255.00 ,80.61 ,0.95 ,7523.56 ,71.49 
2021/10/21,1.77 ,4928.02 ,87.44 ,1.48 ,7098.25 ,105.27 ,2.45 ,3278.54 ,80.44 ,0.95 ,7503.53 ,71.64 
2021/10/22,1.77 ,4959.73 ,87.70 ,1.50 ,7026.07 ,105.36 ,2.44 ,3318.13 ,80.95 ,0.96 ,7438.48 ,71.63 
2021/10/25,1.76 ,4979.52 ,87.62 ,1.47 ,7103.99 ,104.54 ,2.44 ,3312.30 ,80.78 ,0.95 ,7532.37 ,71.60 
2021/10/26,1.77 ,4963.10 ,87.67 ,1.47 ,7102.43 ,104.65 ,2.46 ,3290.04 ,80.83 ,0.95 ,7508.69 ,71.58 
2021/10/27,1.79 ,4898.16 ,87.53 ,1.49 ,7048.60 ,104.78 ,2.49 ,3247.10 ,80.80 ,0.96 ,7433.55 ,71.61 
2021/10/28,1.80 ,4864.14 ,87.76 ,1.51 ,6950.28 ,104.73 ,2.51 ,3239.61 ,81.21 ,0.98 ,7267.85 ,71.55 
2021/10/29,1.79 ,4908.77 ,87.97 ,1.49 ,7022.50 ,104.87 ,2.50 ,3267.25 ,81.75 ,0.97 ,7385.30 ,71.63 
2021/11/1,1.80 ,4890.69 ,87.94 ,1.49 ,7060.76 ,104.87 ,2.51 ,3250.92 ,81.69 ,0.96 ,7455.61 ,71.63 
2021/11/2,1.82 ,4839.85 ,87.95 ,1.50 ,6985.10 ,104.91 ,2.54 ,3212.03 ,81.73 ,0.97 ,7368.60 ,71.70 
2021/11/3,1.82 ,4821.11 ,87.93 ,1.49 ,7017.85 ,104.74 ,2.56 ,3181.45 ,81.49 ,0.97 ,7385.20 ,71.69 
2021/11/4,1.81 ,4868.74 ,88.10 ,1.48 ,7073.85 ,104.83 ,2.55 ,3207.26 ,81.74 ,0.96 ,7483.69 ,71.68 
2021/11/5,1.82 ,4842.35 ,88.18 ,1.50 ,6991.91 ,105.14 ,2.56 ,3201.55 ,81.85 ,0.97 ,7389.59 ,71.69 
2021/11/8,1.82 ,4848.18 ,88.14 ,1.50 ,7026.97 ,105.23 ,2.56 ,3196.27 ,81.74 ,0.97 ,7422.91 ,71.79 
2021/11/9,1.82 ,4846.74 ,88.15 ,1.49 ,7081.75 ,105.28 ,2.57 ,3186.96 ,81.82 ,0.96 ,7531.96 ,72.01 
2021/11/10,1.83 ,4821.19 ,88.15 ,1.49 ,7062.33 ,105.30 ,2.58 ,3170.40 ,81.78 ,0.96 ,7535.23 ,71.99 
2021/11/11,1.80 ,4898.65 ,88.27 ,1.48 ,7119.86 ,105.21 ,2.54 ,3233.37 ,82.00 ,0.95 ,7593.73 ,71.97 
2021/11/12,1.81 ,4888.37 ,88.30 ,1.47 ,7156.61 ,105.20 ,2.54 ,3220.55 ,81.95 ,0.94 ,7697.81 ,72.01 
2021/11/15,1.81 ,4882.38 ,88.17 ,1.48 ,7098.21 ,105.20 ,2.54 ,3221.69 ,81.88 ,0.94 ,7676.48 ,71.99 
2021/11/16,1.81 ,4883.32 ,88.19 ,1.49 ,7045.94 ,105.15 ,2.54 ,3222.17 ,81.89 ,0.95 ,7589.18 ,71.93 
2021/11/17,1.80 ,4885.75 ,88.18 ,1.49 ,7104.53 ,106.09 ,2.55 ,3208.78 ,81.78 ,0.93 ,7725.09 ,72.01 
2021/11/18,1.82 ,4837.62 ,88.01 ,1.50 ,7084.68 ,105.98 ,2.57 ,3173.38 ,81.59 ,0.93 ,7714.80 ,71.99 
2021/11/19,1.80 ,4890.06 ,88.05 ,1.50 ,7169.88 ,107.33 ,2.54 ,3212.91 ,81.60 ,0.92 ,7803.76 ,71.96 
2021/11/22,1.79 ,4912.40 ,88.10 ,1.48 ,7255.07 ,107.20 ,2.54 ,3212.15 ,81.65 ,0.91 ,7947.37 ,72.04 
2021/11/23,1.79 ,4913.35 ,88.10 ,1.48 ,7261.38 ,107.15 ,2.53 ,3224.15 ,81.72 ,0.91 ,7941.56 ,72.01 
2021/11/24,1.79 ,4916.66 ,88.05 ,1.48 ,7256.11 ,107.03 ,2.52 ,3231.84 ,81.56 ,0.91 ,7938.77 ,71.94 
2021/11/25,1.80 ,4896.44 ,88.05 ,1.48 ,7233.54 ,107.06 ,2.54 ,3218.05 ,81.60 ,0.91 ,7925.76 ,71.99 
2021/11/26,1.81 ,4860.13 ,88.09 ,1.48 ,7219.86 ,107.15 ,2.56 ,3187.36 ,81.64 ,0.91 ,7940.79 ,72.00 
2021/11/29,1.82 ,4851.42 ,88.15 ,1.48 ,7221.90 ,107.01 ,2.57 ,3187.05 ,81.76 ,0.90 ,7999.83 ,72.05 
2021/11/30,1.82 ,4832.03 ,88.03 ,1.48 ,7252.76 ,107.16 ,2.58 ,3165.35 ,81.57 ,0.90 ,8054.29 ,72.09 
2021/12/1,1.81 ,4843.85 ,87.90 ,1.47 ,7272.84 ,107.17 ,2.56 ,3180.42 ,81.37 ,0.89 ,8055.82 ,72.06 
2021/12/2,1.80 ,4856.16 ,87.46 ,1.48 ,7229.99 ,107.31 ,2.55 ,3190.87 ,81.35 ,0.90 ,7968.24 ,72.10 
2021/12/3,1.79 ,4901.02 ,87.49 ,1.47 ,7301.92 ,107.16 ,2.53 ,3221.42 ,81.40 ,0.90 ,8023.96 ,72.07 
2021/12/6,1.79 ,4892.62 ,87.47 ,1.48 ,7240.46 ,107.16 ,2.52 ,3228.14 ,81.47 ,0.91 ,7906.76 ,72.02 
2021/12/7,1.78 ,4922.10 ,87.50 ,1.48 ,7206.83 ,107.00 ,2.51 ,3254.50 ,81.53 ,0.92 ,7781.44 ,71.93 
2021/12/8,1.76 ,4995.93 ,87.72 ,1.47 ,7302.99 ,107.16 ,2.48 ,3304.71 ,81.82 ,0.91 ,7922.55 ,71.99 
2021/12/9,1.73 ,5078.69 ,87.82 ,1.46 ,7320.32 ,107.11 ,2.44 ,3360.18 ,81.83 ,0.91 ,7931.76 ,71.90 
2021/12/10,1.74 ,5055.12 ,87.82 ,1.47 ,7306.65 ,107.06 ,2.44 ,3353.63 ,81.94 ,0.90 ,7949.12 ,71.92 
2021/12/13,1.58 ,5083.80 ,80.33 ,1.50 ,7353.03 ,110.57 ,2.28 ,3366.07 ,76.58 ,0.91 ,7984.90 ,72.65 
2021/12/14,1.59 ,5049.70 ,80.40 ,1.51 ,7324.13 ,110.63 ,2.29 ,3350.50 ,76.70 ,0.91 ,7981.83 ,72.61 
2021/12/15,1.60 ,5005.90 ,80.28 ,1.51 ,7314.26 ,110.46 ,2.31 ,3318.98 ,76.54 ,0.91 ,7955.58 ,72.56 
2021/12/16,1.59 ,5034.73 ,80.25 ,1.49 ,7381.00 ,110.18 ,2.29 ,3330.86 ,76.41 ,0.91 ,8005.98 ,72.54 
2021/12/17,1.62 ,4954.76 ,80.09 ,1.50 ,7314.56 ,110.05 ,2.32 ,3278.90 ,76.21 ,0.92 ,7894.10 ,72.50 
2021/12/20,1.64 ,4880.42 ,79.88 ,1.53 ,7195.97 ,110.01 ,2.34 ,3255.35 ,76.08 ,0.93 ,7751.95 ,72.40 
2021/12/21,1.63 ,4913.49 ,79.85 ,1.51 ,7275.47 ,109.96 ,2.32 ,3273.03 ,76.09 ,0.92 ,7849.03 ,72.45 
2021/12/22,1.63 ,4914.45 ,79.91 ,1.51 ,7302.46 ,110.06 ,2.33 ,3260.57 ,76.09 ,0.91 ,7930.81 ,72.53 
2021/12/23,1.61 ,4948.74 ,79.89 ,1.50 ,7337.19 ,109.93 ,2.31 ,3287.19 ,76.06 ,0.91 ,7932.66 ,72.47 
2021/12/24,1.62 ,4921.34 ,79.84 ,1.51 ,7278.76 ,109.88 ,2.32 ,3290.24 ,76.21 ,0.93 ,7776.61 ,72.32 
2021/12/27,1.62 ,4919.32 ,79.85 ,1.51 ,7272.75 ,109.83 ,2.32 ,3278.44 ,76.08 ,0.93 ,7776.43 ,72.27 
2021/12/28,1.61 ,4955.96 ,79.99 ,1.51 ,7286.03 ,109.99 ,2.31 ,3303.40 ,76.26 ,0.92 ,7863.53 ,72.41 
2021/12/29,1.64 ,4883.48 ,79.85 ,1.52 ,7247.77 ,110.02 ,2.35 ,3240.85 ,76.04 ,0.92 ,7855.43 ,72.40 
2021/12/30,1.63 ,4921.51 ,80.01 ,1.51 ,7310.96 ,110.12 ,2.34 ,3261.79 ,76.23 ,0.91 ,7924.53 ,72.41 
2021/12/31,1.62 ,4940.37 ,80.04 ,1.49 ,7359.40 ,110.01 ,2.33 ,3274.32 ,76.34 ,0.90 ,8010.32 ,72.42 
2022/1/4,1.62 ,4917.77 ,79.87 ,1.50 ,7354.46 ,110.04 ,2.33 ,3264.07 ,76.11 ,0.91 ,7983.07 ,72.35 
2022/1/5,1.64 ,4868.12 ,79.62 ,1.52 ,7222.67 ,109.99 ,2.33 ,3254.28 ,75.98 ,0.93 ,7781.68 ,72.25 
2022/1/6,1.65 ,4818.23 ,79.49 ,1.52 ,7229.96 ,109.84 ,2.36 ,3210.39 ,75.81 ,0.92 ,7844.52 ,72.26 
2022/1/7,1.64 ,4822.37 ,79.32 ,1.53 ,7175.68 ,109.75 ,2.35 ,3223.27 ,75.59 ,0.94 ,7682.70 ,72.12 
2022/1/10,1.64 ,4844.05 ,79.37 ,1.53 ,7191.45 ,109.73 ,2.34 ,3236.12 ,75.65 ,0.93 ,7734.19 ,72.07 
2022/1/11,1.65 ,4797.77 ,79.29 ,1.54 ,7135.22 ,109.63 ,2.35 ,3214.53 ,75.63 ,0.94 ,7646.69 ,72.06 
2022/1/12,1.64 ,4845.58 ,79.41 ,1.53 ,7196.93 ,109.78 ,2.34 ,3236.31 ,75.70 ,0.93 ,7779.52 ,72.14 
2022/1/13,1.66 ,4765.92 ,79.11 ,1.55 ,7097.76 ,109.70 ,2.36 ,3184.11 ,75.28 ,0.94 ,7644.79 ,72.09 
2022/1/14,1.68 ,4726.73 ,79.29 ,1.55 ,7081.14 ,109.93 ,2.40 ,3139.05 ,75.42 ,0.94 ,7675.37 ,72.11 
